OBJECTID,TrapID,TrapLoc,Filename,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,Trapline,TrapNum,Trap_Brand,Trap_size,Trap_numDoors,Easting,Northing,GPS_Date,Comments
671,E_44_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,44,Havahart,M,2,787373.088,2294666.924,9/17/2007 0:00, 
738,E_44_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,44, , ,2,787685.3225,2294971.942,8/30/2010 0:00, 
792,E_44_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,44,tomahawk,medium,1,788218.5329,2295772.461,11/7/2013 0:00, 
620,E_45_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,45,,,0,787490.4452,2294595.285,12/30/1899 0:00:00, 
672,E_45_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,45,Little Giant,M,1,787401.4725,2294688.383,9/17/2007 0:00, 
739,E_45_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,45, , ,2,787703.0997,2295004.479,8/30/2010 0:00, 
793,E_45_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,45,tomahawk,large,1,788263.6743,2295874.908,11/7/2013 0:00, 
621,E_46_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,46,,,0,787517.4328,2294634.443,12/30/1899 0:00:00, 
673,E_46_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,46,Havahart,M,2,787431.973,2294712.313,9/17/2007 0:00, 
740,E_46_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,46, , ,2,787729.7996,2295069.7,8/30/2010 0:00, 
794,E_46_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,46,tomahawk,medium,1,788327.0115,2295908.572,11/7/2013 0:00, 
622,E_47_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,47,,,0,787549.712,2294674.131,12/30/1899 0:00:00, 
674,E_47_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,47,Havahart,M,2,787448.5754,2294728.693,9/17/2007 0:00, 
741,E_47_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,47, , ,2,787737.1658,2295157.722,8/30/2010 0:00, 
795,E_47_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,47,tomahawk,medium,1,788389.9679,2296002.558,11/7/2013 0:00, 
623,E_48_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,48,,,0,787597.8663,2294707.997,12/30/1899 0:00:00, 
675,E_48_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,48,Havahart,M,2,787483.599,2294750.343,9/17/2007 0:00, 
742,E_48_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,48, , ,2,787777.4687,2295224.623,8/30/2010 0:00, 
796,E_48_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,48,tomahawk,medium,1,788415.6364,2296067.464,11/7/2013 0:00, 
624,E_49_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,49,,,0,787637.0247,2294724.931,12/30/1899 0:00:00, 
676,E_49_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,49,Havahart,M,2,787503.5941,2294774.166,9/17/2007 0:00, 
743,E_49_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,49, , ,2,787815.7493,2295268.213,8/30/2010 0:00, 
797,E_49_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,49,tomahawk,medium,1,788437.2583,2296141.047,11/7/2013 0:00, 
565,E_5_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,5,,,0,786466.2735,2293027.312,2/21/1997 0:00,E 5
632,E_5_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,5,Tomahawk,M,1,786143.6312,2293057.073,9/17/2007 0:00, 
699,E_5_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,5, , ,2,786145.6195,2293057.385,8/30/2010 0:00, 
753,E_5_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,5,tomahawk,medium,1,786179.1136,2293209.17,11/7/2013 0:00, 
593,E_50_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,50,,,0,787681.17,2294727.342,2/21/1997 0:00,E 50
677,E_50_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,50,Havahart,M,2,787537.6564,2294814.001,9/17/2007 0:00, 
744,E_50_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,50, , ,2,787848.2576,2295293.359,8/30/2010 0:00, 
798,E_50_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,50,tomahawk,medium,1,788503.6963,2296207.305,11/7/2013 0:00, 
594,E_51_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,51,,,0,787718.2919,2294723.508,2/21/1997 0:00,E 51
678,E_51_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,51,Havahart,M,2,787565.2646,2294843.892,9/17/2007 0:00, 
745,E_51_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,51, , ,2,787883.8953,2295307.688,8/30/2010 0:00, 
799,E_51_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,51,tomahawk,large,1,788542.1909,2296285.744,11/7/2013 0:00, 
595,E_52_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,52,,,0,787740.8873,2294747.954,2/21/1997 0:00,E 52
679,E_52_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,52,Little Giant,M,1,787583.135,2294886.899,9/17/2007 0:00, 
746,E_52_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,52, , ,2,787898.5238,2295343.314,8/30/2010 0:00, 
,E_52_4,4,,2013,11,7,NA,NA,NA,E,52,,,,,,,
596,E_53_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,53,,,0,787743.5081,2294776.233,2/21/1997 0:00,E 53
680,E_53_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,53,Havahart,M,2,787641.642,2294928.877,9/17/2007 0:00, 
747,E_53_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,53, , ,2,787905.4086,2295376.911,8/30/2010 0:00, 
,E_53_4,4,,2013,11,7,NA,NA,NA,E,53,,,,,,,
625,E_54_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,54,,,0,787747.6207,2294834.998,12/30/1899 0:00:00, 
681,E_54_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,54,Havahart,M,2,787684.4351,2294976.813,9/17/2007 0:00, 
748,E_54_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,54, , ,2,787951.1415,2295404.286,8/30/2010 0:00, 
,E_54_4,4,,2013,11,7,NA,NA,NA,E,54,,,,,,,
597,E_55_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,55,,,0,787782.9601,2294886.498,2/21/1997 0:00,E 55
682,E_55_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,55,Little Giant,M,1,787702.1382,2295005.73,9/17/2007 0:00, 
,E_55_3,3,,2009,6,25,NA,NA,NA,E,55,,,,,,,
598,E_56_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,56,,,0,787809.157,2294923.78,2/21/1997 0:00,E 56
683,E_56_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,56,Havahart,M,2,787716.7048,2295032.014,9/17/2007 0:00, 
,E_56_3,3,,2009,6,25,NA,NA,NA,E,56,,,,,,,
599,E_57_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,57,,,0,787845.26,2294992.912,2/21/1997 0:00,E 57
684,E_57_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,57,Havahart,M,2,787727.7025,2295070.81,9/17/2007 0:00, 
,E_57_3,3,,2009,6,25,NA,NA,NA,E,57,,,,,,,
600,E_58_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,58,,,0,787863.9568,2295010.175,2/21/1997 0:00,E 58
685,E_58_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,58,Havahart,M,2,787739.1731,2295166.537,9/17/2007 0:00, 
,E_58_3,3,,2009,6,25,NA,NA,NA,E,58,,,,,,,
601,E_59_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,59,,,0,787893.3884,2295024.279,2/21/1997 0:00,E 59
686,E_59_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,59,Havahart,M,2,787749.0276,2295191.185,9/17/2007 0:00, 
,E_59_3,3,,2009,6,25,NA,NA,NA,E,59,,,,,,,
566,E_6_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,6,,,0,786463.8946,2293059.429,2/21/1997 0:00,E 6
633,E_6_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,6,Tomahawk,S/M,1,786140.3931,2293088.45,9/17/2007 0:00, 
700,E_6_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,6, , ,2,786137.7003,2293138.656,8/30/2010 0:00, 
754,E_6_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,6,havahart,medium,2,786233.3422,2293290.368,11/7/2013 0:00, 
602,E_60_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,60,,,0,787922.4352,2295030.944,2/21/1997 0:00,E 60
687,E_60_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,60,Havahart,M,2,787774.8526,2295225.286,9/17/2007 0:00, 
,E_60_3,3,,2009,6,25,NA,NA,NA,E,60,,,,,,,
603,E_61_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,61,,,0,787945.8245,2295048.002,2/21/1997 0:00,E 61
688,E_61_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,61,Havahart,M,2,787791.907,2295257.31,9/17/2007 0:00, 
,E_61_3,3,,2009,6,25,NA,NA,NA,E,61,,,,,,,
626,E_62_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,62,,,0,787928.0669,2295086.352,12/30/1899 0:00:00, 
689,E_62_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,62,Havahart,M,2,787813.5837,2295268.408,9/17/2007 0:00, 
,E_62_3,3,,2009,6,25,NA,NA,NA,E,62,,,,,,,
627,E_63_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,63,,,0,787928.0669,2295133.448,12/30/1899 0:00:00, 
690,E_63_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,63,Havahart,M,2,787854.4864,2295295.782,9/17/2007 0:00, 
,E_63_3,3,,2009,6,25,NA,NA,NA,E,63,,,,,,,
604,E_64_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,64,,,0,787934.572,2295169.037,2/21/1997 0:00,E 64
691,E_64_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,64,Havahart,M,2,787884.6234,2295310.912,9/17/2007 0:00, 
,E_64_3,3,,2009,6,25,NA,NA,NA,E,64,,,,,,,
605,E_65_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,65,,,0,787938.6872,2295213.362,2/21/1997 0:00,E 65
692,E_65_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,65,Havahart,M,2,787895.191,2295344.897,9/17/2007 0:00, 
,E_65_3,3,,2009,6,25,NA,NA,NA,E,65,,,,,,,
606,E_66_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,66,,,0,787955.6864,2295309.007,2/21/1997 0:00,E 66
693,E_66_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,66,Havahart,M,2,787902.8163,2295378.518,9/17/2007 0:00, 
,E_66_3,3,,2009,6,25,NA,NA,NA,E,66,,,,,,,
607,E_67_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,67,,,0,787988.6117,2295359.002,2/21/1997 0:00,E 67
694,E_67_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,67,Havahart,M,2,787949.4556,2295405.221,9/17/2007 0:00, 
,E_67_3,3,,2009,6,25,NA,NA,NA,E,67,,,,,,,
608,E_68_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,68,,,0,788061.6008,2295450.234,2/21/1997 0:00,E 68
,E_68_2,2,,2007,7,20,NA,NA,NA,E,68,,,,,,,
609,E_69_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,69,,,0,788085.8986,2295477.918,2/21/1997 0:00,E 69
,E_69_2,2,,2007,7,20,NA,NA,NA,E,69,,,,,,,
567,E_7_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,7,,,0,786473.3807,2293083.231,2/21/1997 0:00,E 7
634,E_7_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,7,Little Giant,M,1,786135.3461,2293138.484,9/17/2007 0:00, 
701,E_7_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,7, , ,2,786164.8382,2293179.713,8/30/2010 0:00, 
755,E_7_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,7,tomahawk,medium,1,786278.7853,2293365.844,11/7/2013 0:00, 
568,E_8_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,8,,,0,786474.0883,2293095.593,2/21/1997 0:00,E 8
635,E_8_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,8,Havahart,M,2,786162.8711,2293182.376,9/17/2007 0:00, 
702,E_8_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,8, , ,2,786209.6461,2293254.505,8/30/2010 0:00, 
756,E_8_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,8,havahart,medium,2,786320.6143,2293427.867,11/7/2013 0:00, 
569,E_9_1,1,E_Traps_1988_to_7-20-2007,1988,1,1,2007,7,20,E,9,,,0,786466.3648,2293197.354,2/21/1997 0:00,E 9
636,E_9_2,2,E_Traps_7-20-07_to_6-25-2009,2007,7,20,2009,6,25,E,9,Havahart,M,2,786208.6588,2293256.119,9/17/2007 0:00, 
703,E_9_3,3,E_Traps_6-25-2009_to_11-7-2013,2009,6,25,2013,11,7,E,9, , ,2,786254.1561,2293321.829,8/30/2010 0:00, 
757,E_9_4,4,E_Traps_11-7-2013_to_pres,2013,11,7,NA,NA,NA,E,9,havahart,medium,2,786385.9448,2293528.878,11/7/2013 0:00, 
452,F_1_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,1,,,0,787151.9749,2294532.089,1/15/1997 0:00,F 01
375,F_1_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,1,Havahart,l,1,786942.0685,2295872.751,8/31/2010 0:00, 
312,F_1_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,1,tomahawk,medium,1,786936.3007,2295874.41,7/22/2014 0:00, 
461,F_10_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,10,,,0,786769.8851,2295050.216,1/15/1997 0:00,F 10
384,F_10_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,10,Havahart,m,2,786571.3342,2295887.956,8/31/2010 0:00, 
321,F_10_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,10,tomahawk,medium,1,786448.2394,2295936.613,7/22/2014 0:00, 
462,F_11_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,11,,,0,786728.6185,2295107.403,1/15/1997 0:00,F 11
385,F_11_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,11,Havahart,m,2,786513.7059,2295885.767,8/31/2010 0:00, 
322,F_11_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,11,tomahawk,medium,1,786393.8312,2295951.372,7/22/2014 0:00, 
463,F_12_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,12,,,0,786678.2617,2295170.897,1/15/1997 0:00,F 12
386,F_12_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,12,Havahart,m,2,786508.7853,2295927.864,8/31/2010 0:00, 
323,F_12_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,12,tomahawk,medium,1,786321.9312,2295962.331,7/22/2014 0:00, 
464,F_13_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,13,,,0,786627.0807,2295243.053,1/15/1997 0:00,F 13
388,F_13_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,13,Havahart,m,2,786399.7685,2295951.954,8/31/2010 0:00, 
324,F_13_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,13,havahart,large,1,786282.9542,2295985.101,7/22/2014 0:00, 
465,F_14_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,14,,,0,786581.6764,2295302.321,1/15/1997 0:00,F 14
,F_14_2,2,,2008,8,22,2014,7,22,F,14,,,,,,,
325,F_14_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,14,tomahawk,medium,1,786256.5138,2296059.504,7/22/2014 0:00, 
466,F_15_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,15,,,0,786544.3934,2295356.183,1/15/1997 0:00,F 15
389,F_15_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,15,Havahart,m,2,786321.854,2295964.086,8/31/2010 0:00, 
326,F_15_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,15,havahart,medium,2,786325.0827,2296138.013,7/22/2014 0:00, 
467,F_16_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,16,,,0,786502.6845,2295403.518,1/15/1997 0:00,F 16
390,F_16_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,16,Havahart,l,1,786283.8007,2295981.71,8/31/2010 0:00, 
327,F_16_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,16,havahart,medium,2,786293.5814,2296169.692,7/22/2014 0:00, 
468,F_17_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,17,,,0,786461.5254,2295458.485,1/15/1997 0:00,F 17
391,F_17_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,17,Havahart,m,2,786260.7375,2295984.072,8/31/2010 0:00, 
328,F_17_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,17,tomahawk,medium,1,786252.7097,2296205.28,7/22/2014 0:00, 
469,F_18_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,18,,,0,786411.718,2295524.314,1/15/1997 0:00,F 18
392,F_18_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,18,Havahart,m,2,786252.5292,2296011.995,8/31/2010 0:00, 
329,F_18_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,18,havahart,medium,2,786190.234,2296239.684,7/22/2014 0:00, 
470,F_19_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,19,,,0,786361.6034,2295589.994,1/15/1997 0:00,F 19
393,F_19_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,19,Havahart,m,2,786274.1873,2296071.337,8/31/2010 0:00, 
330,F_19_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,19,tomahawk,medium,1,786168.6091,2296270.685,7/22/2014 0:00, 
453,F_2_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,2,,,0,787137.3374,2294576.849,1/15/1997 0:00,F 02
376,F_2_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,2,Havahart,m,2,786891.8399,2295873.144,8/31/2010 0:00, 
313,F_2_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,2,havahart,medium,2,786886.5653,2295876.445,7/22/2014 0:00, 
471,F_20_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,20,,,0,786311.8276,2295657.064,1/15/1997 0:00,F 20
394,F_20_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,20,Havahart,m,2,786325.8681,2296135.115,8/31/2010 0:00, 
331,F_20_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,20,h,medium,2,786172.396,2296315.022,7/22/2014 0:00, 
472,F_21_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,21,,,0,786274.683,2295720.659,1/15/1997 0:00,F 21
395,F_21_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,21,Havahart,m,2,786294.5951,2296170.385,8/31/2010 0:00, 
332,F_21_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,21,havahart,medium,2,786198.0896,2296364.779,7/22/2014 0:00, 
473,F_22_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,22,,,0,786222.0827,2295789.687,1/15/1997 0:00,F 22
396,F_22_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,22,Tomahawk,m,1,786256.6406,2296205.898,8/31/2010 0:00, 
333,F_22_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,22,tomahawk,medium,1,786188.0251,2296443.75,7/22/2014 0:00, 
474,F_23_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,23,,,0,786173.4017,2295852.982,1/15/1997 0:00,F 23
397,F_23_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,23,Havahart,m,2,786194.2255,2296235.311,8/31/2010 0:00, 
334,F_23_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,23,tomahawk,medium,1,786161.3493,2296493.694,7/22/2014 0:00, 
475,F_24_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,24,,,0,786123.17,2295909.821,1/15/1997 0:00,F 24
398,F_24_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,24,Tomahawk,m,1,786170.6614,2296269.026,8/31/2010 0:00, 
335,F_24_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,24,tomahawk,medium,1,786143.6051,2296562.561,7/22/2014 0:00, 
476,F_25_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,25,,,0,786070.177,2295978.699,1/15/1997 0:00,F 25
399,F_25_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,25,Havahart,m,2,786175.1802,2296312.899,8/31/2010 0:00, 
336,F_25_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,25,tomahawk,medium,1,786138.8399,2296612.086,7/22/2014 0:00, 
477,F_26_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,26,,,0,786041.4764,2296041.997,1/15/1997 0:00,F 26
400,F_26_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,26,Havahart,m,2,786200.2197,2296361.839,8/31/2010 0:00, 
337,F_26_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,26,tomahawk,medium,1,786117.0664,2296664.703,7/22/2014 0:00, 
478,F_27_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,27,,,0,786003.5341,2296096.904,1/15/1997 0:00,F 27
401,F_27_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,27,Havahart,m,2,786190.949,2296444.703,8/31/2010 0:00, 
338,F_27_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,27,tomahawk,medium,1,786144.2424,2296759.315,7/22/2014 0:00, 
479,F_28_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,28,,,0,785949.3042,2296168.005,1/15/1997 0:00,F 28
402,F_28_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,28,Tomahawk,ms,1,786145.0635,2296561.083,8/31/2010 0:00, 
339,F_28_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,28,havahart,large,1,786159.8651,2296842.788,7/22/2014 0:00, 
480,F_29_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,29,,,0,785899.0285,2296207.6,1/15/1997 0:00,F 29
404,F_29_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,29,Tomahawk,ms,1,786147.1477,2296564.135,8/31/2010 0:00, 
340,F_29_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,29,tomahawk,medium,1,786203.5004,2296895.335,7/22/2014 0:00, 
454,F_3_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,3,,,0,787106.8373,2294602.38,1/15/1997 0:00,F 03
377,F_3_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,3,Havahart,l,2,786831.7567,2295827.563,8/31/2010 0:00, 
314,F_3_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,3,havahart,large,2,786832.8231,2295825.254,7/22/2014 0:00, 
481,F_30_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,30,,,0,785870.382,2296239.056,1/15/1997 0:00,F 30
403,F_30_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,30,Tomahawk,s,1,786138.3512,2296605.722,8/31/2010 0:00, 
341,F_30_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,30,tomahawk,medium,1,786241.4934,2296951.588,7/22/2014 0:00, 
482,F_31_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,31,,,0,785837.0023,2296305.286,1/15/1997 0:00,F 31
405,F_31_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,31,Havahart,m,2,786118.8704,2296663.977,8/31/2010 0:00, 
342,F_31_3,3,F_Traps_7_22_2014_pres,2014,7,22,NA,NA,NA,F,31,tomahawk,medium,1,786289.0337,2297010.718,7/22/2014 0:00, 
483,F_32_1,1,F_Traps_to_8_22_2008,NA,NA,NA,2008,8,22,F,32,,,0,785840.9512,2296362.721,1/15/1997 0:00,F 32
406,F_32_2,2,F_Traps_8_22_2008_to_7_22_2014,2008,8,22,2014,7,22,F,32,Havahart,m,2,786141.3916,2296706.59,8/31/2010 0:00, 
