"Trapline","TrapNum","Year","Month","Day","predCaught","birdCaught","otherCaught","NumCaught","Sex","Age","Condition","Disposition","TrapStatus","BaitStatus","BaitPrev","BaitSet","Observer","Recorder","Comments","dateStr","date","trap","catchID","duplicate","BaitPrevOld"
"F","62",2001,9,17,"","",NA,0,"","",NA,NA,"O","N","CD","","MK","AC","",20010917,"9/17/2001","F62","20010917_F62",4,"CD"
"F","62",2000,9,29,"","",NA,0,"","",NA,NA,"C","N","CD","","MS, MJW","MJW","",20000929,"9/29/2000","F62","20000929_F62",1,"CD"
"F","62",2000,9,29,"","",NA,0,"","",NA,NA,"O","N","CD","","MS, MJW","MJW","",20000929,"9/29/2000","F62","20000929_F62",4,"CD"
"F","63",2003,12,1,"","",NA,0,"","",NA,NA,"O","N","DO","","PM","ZM","",20031201,"12/1/2003","F63","20031201_F63",1,"DO"
"F","63",2003,12,1,"","",NA,0,"","",NA,NA,"O","Y","DO","","PM","ZM","",20031201,"12/1/2003","F63","20031201_F63",4,"DO"
"F","63",2013,2,12,"","",NA,NA,"","",NA,NA,"C","N","","CD","LA","KG","",20130212,"2/12/2013","F63","20130212_F63",1,""
"F","63",2013,2,12,"","",NA,NA,"","",NA,NA,"O","N","CD","CD","LA","KG","",20130212,"2/12/2013","F63","20130212_F63",4,""
"F","63",2011,7,13,"","",NA,NA,"","",NA,NA,"C","N","CD","CD","DME","HA","",20110713,"7/13/2011","F63","20110713_F63",1,""
"F","63",2011,7,13,"","",NA,NA,"","",NA,NA,"O","Y","CD","CD","DME","HA","",20110713,"7/13/2011","F63","20110713_F63",4,""
"F","63",2000,8,16,"","",NA,0,"","",NA,NA,"O","Y","CD","","VS","VS","",20000816,"8/16/2000","F63","20000816_F63",1,"CD"
"F","63",2000,8,16,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","VS","",20000816,"8/16/2000","F63","20000816_F63",4,"CD"
"F","63",2001,9,4,"","",NA,0,"","",NA,NA,"O","Y","CD","","MK","AC","",20010904,"9/4/2001","F63","20010904_F63",1,"CD"
"F","63",2001,9,4,"","",NA,0,"","",NA,NA,"O","N","CD","","MK","AC","",20010904,"9/4/2001","F63","20010904_F63",4,"CD"
"F","64",2010,10,19,"","",NA,NA,"","",NA,NA,"O","Y",NA,"CD","HA","JW","",20101019,"10/19/2010","F64","20101019_F64",1,""
"F","64",2010,10,19,"","",NA,NA,"","",NA,NA,"C","N","CD","CD","HA","JW","",20101019,"10/19/2010","F64","20101019_F64",4,""
"F","64",2010,12,20,"RR","",NA,1,"","Adult",3,NA,"C","N","CD","LL","HA","LH","",20101220,"12/20/2010","F64","20101220_F64",1,""
"F","64",2010,12,20,"","",NA,NA,"","",NA,NA,"O","N","LL","LL","HA","LH","",20101220,"12/20/2010","F64","20101220_F64",4,""
"F","64",2000,8,16,"RR","",NA,1,"U","SA",4,1,"C","N","CD","","VS","VS","",20000816,"8/16/2000","F64","20000816_F64",1,"CD"
"F","64",2000,8,16,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","VS","",20000816,"8/16/2000","F64","20000816_F64",4,"CD"
"F","64",2009,8,3,"","",NA,0,"","",NA,NA,"C","Y","","DO","JB,DFD","DFD","",20090803,"8/3/2009","F64","20090803_F64",1,""
"F","64",2009,8,3,"","",NA,0,"","",NA,NA,"O","N","DO","DO","JB,DFD","DFD","",20090803,"8/3/2009","F64","20090803_F64",4,""
"F","65",2004,5,12,"RR","",NA,1,"","Adult",5,NA,"C","N","DO","","MB","KD","",20040512,"5/12/2004","F65","20040512_F65",1,"DO"
"F","65",2004,5,12,"","",NA,0,"","",NA,NA,"O","N","DO","","MB","KD","",20040512,"5/12/2004","F65","20040512_F65",4,"DO"
"F","66",2010,10,19,"","",NA,NA,"","",NA,NA,"C","N",NA,"CD","HA","JW","",20101019,"10/19/2010","F66","20101019_F66",1,""
"F","66",2010,10,19,"","",NA,NA,"","",NA,NA,"O","N","CD","CD","HA","JW","",20101019,"10/19/2010","F66","20101019_F66",4,""
"F","66",2007,3,21,"","",NA,0,"","",NA,NA,"C","N","CD","PA","MS","RK","",20070321,"3/21/2007","F66","20070321_F66",1,""
"F","66",2007,3,21,"","",NA,0,"","",NA,NA,"O","N","PA","PA","MS","RK","",20070321,"3/21/2007","F66","20070321_F66",4,""
"F","66",2000,9,19,"","",NA,0,"","",NA,NA,"O","Y","CD","","MS","MS","",20000919,"9/19/2000","F66","20000919_F66",1,"CD"
"F","66",2000,9,19,"","",NA,0,"","",NA,NA,"O","N","CD","","MS","MS","",20000919,"9/19/2000","F66","20000919_F66",4,"CD"
"F","67",2013,1,11,"","",NA,NA,"","",NA,NA,"O","Y",NA,"","ZC, JM, RK","KG","",20130111,"1/11/2013","F67","20130111_F67",1,""
"F","67",2013,1,11,"","",NA,NA,"","",NA,NA,"O","N","","","ZC, JM, RK","KG","",20130111,"1/11/2013","F67","20130111_F67",4,""
"F","68",2000,9,5,"","",NA,0,"","",NA,NA,"O","N","CD","","MS","MS","",20000905,"9/5/2000","F68","20000905_F68",1,"CD"
"F","68",2000,9,5,"","",NA,0,"","",NA,NA,"C","N","CD","","MS","MS","",20000905,"9/5/2000","F68","20000905_F68",4,"CD"
"F","69",2011,12,19,"","",NA,NA,"","",NA,NA,"O","Y",NA,"CD","JY","DME","",20111219,"12/19/2011","F69","20111219_F69",1,""
"F","69",2011,12,19,"","",NA,NA,"","",NA,NA,"O","N","CD","CD","JY","DME","",20111219,"12/19/2011","F69","20111219_F69",4,""
"F","69",2009,6,29,"","",NA,0,"","",NA,NA,"C","Y","CD","DO","JW","JW","",20090629,"6/29/2009","F69","20090629_F69",1,""
"F","69",2009,6,29,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","JW","JW","",20090629,"6/29/2009","F69","20090629_F69",4,""
"F","69",2010,9,13,"","",NA,NA,"","",NA,NA,"C","N","DO","LL","DFD","LH","",20100913,"9/13/2010","F69","20100913_F69",1,""
"F","69",2010,9,13,"","",NA,NA,"","",NA,NA,"O","N","LL","LL","DFD","LH","",20100913,"9/13/2010","F69","20100913_F69",4,""
"F","69",2008,9,3,"RR","",NA,1,"","Adult",4,NA,"C","N","LL","DO","IE","DH","Traps mislabeled 2 numbers behind actual number (ie, 25 marked as 23, and 26 marked as 24), relabeled correctly",20080903,"9/3/2008","F69b","20080903_F69b",1,""
"F","69",2000,9,5,"","",NA,0,"","",NA,NA,"C","N","CD","","MS","MS","",20000905,"9/5/2000","F69","20000905_F69",1,"CD"
"F","69",2000,9,5,"","",NA,0,"","",NA,NA,"O","N","CD","","MS","MS","",20000905,"9/5/2000","F69","20000905_F69",4,"CD"
"F","69a",2008,9,3,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","IE","DH","Old trap on line; removed",20080903,"9/3/2008","F69a","20080903_F69a",4,""
"F","7",2005,12,19,"","",NA,0,"","",NA,NA,"O","Y","DO","","CW","LG","",20051219,"12/19/2005","F7","20051219_F7",1,"DO"
"F","7",2005,12,19,"","",NA,0,"","",NA,NA,"C","Y","DO","","CW","LG","",20051219,"12/19/2005","F7","20051219_F7",4,"DO"
"F","7",2009,2,10,"","",NA,0,"","",NA,NA,"O","Y","","DO","DH","DJ","",20090210,"2/10/2009","F7","20090210_F7",1,""
"F","7",2009,2,10,"","",NA,0,"","",NA,NA,"O","N","DO","DO","DH","DJ","",20090210,"2/10/2009","F7","20090210_F7",4,""
"F","7",2006,8,7,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","RFT","NC","",20060807,"8/7/2006","F7","20060807_F7",1,""
"F","7",2006,8,7,"","",NA,0,"","",NA,NA,"O","N","DO","DO","RFT","NC","",20060807,"8/7/2006","F7","20060807_F7",4,""
"F","70",2010,4,7,"","",NA,NA,"","",NA,NA,"C","N",NA,"NONE","CB","LH","checked, not rebaited",20100407,"4/7/2010","F70","20100407_F70",1,""
"F","70",2010,4,7,"","",NA,NA,"","",NA,NA,"O","N","NONE","NONE","CB","LH","checked, not rebaited",20100407,"4/7/2010","F70","20100407_F70",4,""
"F","70",2008,9,3,"","",NA,0,"","",NA,NA,"C","N","NONE","DO","IE","DH","Traps mislabeled 2 numbers behind actual number (ie, 25 marked as 23, and 26 marked as 24), relabeled correctly",20080903,"9/3/2008","F70b","20080903_F70b",1,""
"F","70a",2008,9,3,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","IE","DH","Old trap on line; removed",20080903,"9/3/2008","F70a","20080903_F70a",4,""
"F","71",2011,10,19,"","",NA,NA,"","",NA,NA,"C","N",NA,"DO","DB","DME","1RR-LIT",20111019,"10/19/2011","F71","20111019_F71",1,""
"F","71",2011,10,19,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","DB","DME","",20111019,"10/19/2011","F71","20111019_F71",4,""
"F","71",2011,8,9,"","",NA,NA,"","",NA,NA,"C","N","DO","CD","JY","HA","",20110809,"8/9/2011","F71","20110809_F71",1,""
"F","71",2011,8,9,"","",NA,NA,"","",NA,NA,"O","N","CD","CD","JY","HA","",20110809,"8/9/2011","F71","20110809_F71",4,""
"F","72",2013,3,18,"","",NA,NA,"","",NA,NA,"C","Y",NA,"DO","SO","KG","",20130318,"3/18/2013","F72","20130318_F72",1,""
"F","72",2013,3,18,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","SO","KG","",20130318,"3/18/2013","F72","20130318_F72",4,""
"F","75",2013,1,16,"RR","",NA,1,"M","Sub-Adult",2,NA,"C","N",NA,"CD","ZC, JM","KG","",20130116,"1/16/2013","F75","20130116_F75",1,""
"F","75",2014,1,21,"","",NA,NA,"","",NA,NA,"O","Y",NA,"CD","SJB","KG","",20140121,"1/21/2014","F75","20140121_F75",1,NA
"F","75",2014,1,21,"","",NA,NA,"","",NA,NA,"O","N",NA,"CD","SO","EJH","",20140121,"1/21/2014","F75","20140121_F75",4,NA
"F","76",2011,10,19,"","",NA,NA,"","",NA,NA,"C","N",NA,"DO","DB","DME","",20111019,"10/19/2011","F76","20111019_F76",1,""
"F","76",2011,10,19,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","DB","DME","",20111019,"10/19/2011","F76","20111019_F76",4,""
"F","8",2006,2,13,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","LG","RFT","",20060213,"2/13/2006","F8","20060213_F8",1,""
"F","9",2006,1,17,"","",NA,0,"","",NA,NA,"O","Y",NA,"DO","LG, IE","RFT","",20060117,"1/17/2006","F9","20060117_F9",1,""
"F","9",2006,1,17,"","",NA,0,"","",NA,NA,"O","N","DO","DO","LG, IE","RFT","",20060117,"1/17/2006","F9","20060117_F9",4,""
"F","9",2009,5,12,"","",NA,0,"","",NA,NA,"O","Y","DO","CD","DJ","JW","",20090512,"5/12/2009","F9","20090512_F9",1,""
"F","9",2009,5,12,"","",NA,0,"","",NA,NA,"O","N","CD","CD","DJ","JW","",20090512,"5/12/2009","F9","20090512_F9",4,""
"F","9",2000,8,16,"","",NA,0,"","",NA,NA,"C","Y","CD","","VS","VS","",20000816,"8/16/2000","F9","20000816_F9",1,"CD"
"F","9",2000,8,16,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","VS","",20000816,"8/16/2000","F9","20000816_F9",4,"CD"
"G","13",2008,2,6,"RR","",NA,1,"","",1,NA,"C","N",NA,"CD","GP","RK","Left in trap",20080206,"2/6/2008","G13","20080206_G13",1,""
"G","13",2008,2,6,"","",NA,0,"","",NA,NA,"O","N","CD","CD","GP","RK","",20080206,"2/6/2008","G13","20080206_G13",4,""
"G","13",2008,7,23,"RR","",NA,1,"","",5,NA,"C","N","CD","DO","AV","DH","",20080723,"7/23/2008","G13","20080723_G13",1,""
"G","13",2008,7,23,"","",NA,0,"","",NA,NA,"O","N","DO","DO","AV","DH","",20080723,"7/23/2008","G13","20080723_G13",4,""
"G","14",2009,7,1,"","",NA,0,"","",NA,NA,"C","Y",NA,"DO","LH","LH","",20090701,"7/1/2009","G14","20090701_G14",1,""
"G","14",2009,7,1,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","LH","LH","",20090701,"7/1/2009","G14","20090701_G14",4,""
"G","16",2007,1,22,"","",NA,0,"","",NA,NA,"O","N",NA,"CD","JT, PF","DH","",20070122,"1/22/2007","G16","20070122_G16",1,""
"G","16",2007,1,22,"","",NA,0,"","",NA,NA,"C","N","CD","CD","JT, PF","DH","",20070122,"1/22/2007","G16","20070122_G16",4,""
"G","2",2007,7,23,"","",NA,0,"","",NA,NA,"O","Y",NA,"CD","PF","DH","",20070723,"7/23/2007","G2","20070723_G2",1,""
"G","2",2007,7,23,"","",NA,0,"","",NA,NA,"O","N","CD","CD","PF","DH","",20070723,"7/23/2007","G2","20070723_G2",4,""
"G","20",2009,3,23,"","",NA,0,"","",NA,NA,"O","Y",NA,"DO","IE","LH","",20090323,"3/23/2009","G20","20090323_G20",1,""
"G","20",2009,3,23,"","",NA,0,"","",NA,NA,"C","N","DO","DO","IE","LH","",20090323,"3/23/2009","G20","20090323_G20",4,""
"G","22",2008,11,8,"FC","",NA,1,"","",1,NA,"C","N",NA,"DO","PF","DH","Dispatched by TB,CB; Necropsied by IE,PF",20081108,"11/8/2008","G22","20081108_G22",1,""
"G","22",2008,11,8,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","PF","DH","",20081108,"11/8/2008","G22","20081108_G22",4,""
"G","23",2005,2,16,"","",NA,0,"","",NA,NA,"C","N","DO","","AB","AB","",20050216,"2/16/2005","G23","20050216_G23",1,"DO"
"G","23",2005,2,16,"","",NA,0,"","",NA,NA,"O","N","DO","","AB","AB","",20050216,"2/16/2005","G23","20050216_G23",4,"DO"
"G","23",2008,3,7,"","",NA,0,"","",NA,NA,"O","N","","DO","DH","DH","",20080307,"3/7/2008","G23","20080307_G23",1,""
"G","23",2008,3,7,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","DH","RK","",20080307,"3/7/2008","G23","20080307_G23",4,""
"G","23",2009,8,20,"","",NA,0,"","",NA,NA,"C","N","DO","LL","RK","ALF","trap needs to be replaced",20090820,"8/20/2009","G23","20090820_G23",1,""
"G","23",2009,8,20,"","",NA,0,"","",NA,NA,"O","N","LL","LL","RK","ALF","",20090820,"8/20/2009","G23","20090820_G23",4,""
"G","25",2008,12,22,"","",NA,0,"","",NA,NA,"O","Y",NA,"CD","EC","DFD","Scent ball",20081222,"12/22/2008","G25","20081222_G25",1,""
"G","25",2008,12,22,"","",NA,0,"","",NA,NA,"O","N","CD","CD","EC","DFD","",20081222,"12/22/2008","G25","20081222_G25",4,""
"G","26",2009,9,2,"","",NA,0,"","",NA,NA,"C","N",NA,"DO","","ALF","",20090902,"9/2/2009","G26","20090902_G26",1,""
"G","26",2009,9,2,"","",NA,0,"","",NA,NA,"O","N","DO","DO","","ALF","",20090902,"9/2/2009","G26","20090902_G26",4,""
"G","4",2007,8,8,"","",NA,0,"","",NA,NA,"C","N",NA,"NR","JH","DH","",20070808,"8/8/2007","G4","20070808_G4",1,""
"G","4",2007,8,8,"","",NA,0,"","",NA,NA,"O","N","NR","NR","JH","DH","",20070808,"8/8/2007","G4","20070808_G4",4,""
"G","7",2008,3,31,"RR","",NA,1,"M","Adult",3,NA,"C","N",NA,"DO","PF","DH","",20080331,"3/31/2008","G7","20080331_G7",1,""
"G","7",2008,3,31,"","",NA,0,"","",NA,NA,"O","N","DO","DO","PF","DH","",20080331,"3/31/2008","G7","20080331_G7",4,""
"G","7",2004,7,26,"","",NA,0,"","",NA,NA,"O","Y","DO","","EW","RFT","",20040726,"7/26/2004","G7","20040726_G7",1,"DO"
"G","7",2004,7,26,"","",NA,0,"","",NA,NA,"O","N","DO","","EW","RFT","",20040726,"7/26/2004","G7","20040726_G7",4,"DO"
"G","8",2005,4,13,"","",NA,0,"","",NA,NA,"O","Y","DO","","JB","AB","",20050413,"4/13/2005","G8","20050413_G8",1,"DO"
"G","8",2005,4,13,"","",NA,0,"","",NA,NA,"O","N","DO","","JB","AB","",20050413,"4/13/2005","G8","20050413_G8",4,"DO"
"G","9",2005,8,16,"","",NA,0,"","",NA,NA,"C","N","DO","","AB","MB","",20050816,"8/16/2005","G9","20050816_G9",1,"DO"
"G","9",2005,8,16,"","",NA,0,"","",NA,NA,"O","N","DO","","AB","MB","",20050816,"8/16/2005","G9","20050816_G9",4,"DO"
"H","1",2014,6,30,"","",NA,NA,"","",NA,NA,"O","Y",NA,"DO","GM","KP","",20140630,"6/30/2014","H13","20140630_H13",1,NA
"H","10",2014,2,20,"","",NA,NA,"","",NA,NA,"O","N",NA,"LL","RK","EJH","",20140220,"2/20/2014","H9","20140220_H9",1,NA
"H","12",2014,2,20,"FC","",NA,1,"M","Adult",2,NA,"C","N",NA,"LL","RK","EJH","",20140220,"2/20/2014","H12","20140220_H12",1,NA
"H","12",2011,5,23,"RR","",NA,1,"","",2,NA,"C","N","LL","LL","JM","DME","",20110523,"5/23/2011","H12","20110523_H12",1,""
"H","12",2011,5,23,"","",NA,NA,"","",NA,NA,"O","N","LL","LL","JM","DME","",20110523,"5/23/2011","H12","20110523_H12",4,""
"H","13",2014,2,20,"","",NA,NA,"","",NA,NA,"C","N",NA,"LL","RK","EJH","",20140220,"2/20/2014","H13","20140220_H13",1,NA
"H","13",2014,6,30,"","",NA,NA,"","",NA,NA,"O","N",NA,"DO","GM","KP","",20140630,"6/30/2014","H13","20140630_H13",1,NA
"H","3",2014,2,6,"","",NA,NA,"","",NA,NA,"O","Y",NA,"CD","EJH","EJH","",20140206,"2/6/2014","H3","20140206_H3",1,NA
"H","3",2014,2,6,"","",NA,NA,"","",NA,NA,"O","N",NA,"CD","EJH","EJH","",20140206,"2/6/2014","H3","20140206_H3",4,NA
"H","3",2014,6,30,"","",NA,NA,"","",NA,NA,"O","Y",NA,"DO","GM","KP","",20140630,"6/30/2014","H13","20140630_H13",1,NA
"H","5",2010,11,10,"","",NA,NA,"","",NA,NA,"O","Y",NA,"LL","PF","HA","",20101110,"11/10/2010","H5","20101110_H5",1,""
"H","5",2010,11,10,"","",NA,NA,"","",NA,NA,"C","Y","LL","LL","PF","HA","",20101110,"11/10/2010","H5","20101110_H5",4,""
"H","6",2013,5,20,"RR","",NA,1,"M","Adult",2,NA,"C","N",NA,"CD","SO","KG","",20130520,"5/20/2013","H6","20130520_H6",1,""
"H","6",2013,5,20,"","",NA,NA,"","",NA,NA,"O","N","CD","CD","SO","KG","",20130520,"5/20/2013","H6","20130520_H6",4,""
"H","6",2011,8,8,"RR","",NA,1,"M","Adult",2,NA,"C","N","CD","DO","DF","DME","",20110808,"8/8/2011","H6","20110808_H6",1,""
"H","6",2011,8,8,"","",NA,NA,"","",NA,NA,"O","Y","DO","DO","DF","DME","",20110808,"8/8/2011","H6","20110808_H6",4,""
"H","7",2013,1,9,"","",NA,NA,"","",NA,NA,"O","Y",NA,"DO","ZC/RK/JM","KG","",20130109,"1/9/2013","H7","20130109_H7",1,""
"H","7",2013,1,9,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","ZC/RK/JM","KG","",20130109,"1/9/2013","H7","20130109_H7",4,""
"H","7",2014,2,20,"","",NA,NA,"","",NA,NA,"O","N",NA,"LL","RK","EJH","",20140220,"2/20/2014","H12","20140220_H12",1,NA
"H","8",2014,2,20,"","",NA,NA,"","",NA,NA,"O","N",NA,"LL","RK","EJH","",20140220,"2/20/2014","H13","20140220_H13",1,NA
"H","8",2013,7,22,"RR","",NA,1,"UNK","UNK",5,NA,"C","N","LL","UNK","ZC","KG","",20130722,"7/22/2013","H8","20130722_H8",1,""
"H","8",2013,7,22,"","",NA,NA,"","",NA,NA,"O","N","UNK","UNK","ZC","KG","",20130722,"7/22/2013","H8","20130722_H8",4,""
"H","9",2014,2,20,"","",NA,NA,"","",NA,NA,"C","N",NA,"LL","RK","EJH","",20140220,"2/20/2014","H9","20140220_H9",1,NA
"HAL","1",2008,4,4,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","DH","RK","",20080404,"4/4/2008","HAL1","20080404_HAL1",1,""
"HAL","1",2008,4,4,"","",NA,0,"","",NA,NA,"O","N","DO","NONE","GP, PF","RK","",20080404,"4/4/2008","HAL1","20080404_HAL1",4,""
"HAL","1",2010,7,23,"","",NA,NA,"","",NA,NA,"O","N","NONE","OTHE","DF, JW","LH","Bait is chili",20100723,"7/23/2010","HAL11","20100723_HAL11",1,""
"HAL","1",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","OTHE","C","PF, DFD","RK","",20090828,"8/28/2009","HAL1","20090828_HAL1",1,""
"HAL","1",2009,8,28,"","",NA,0,"","",NA,NA,"C","N","C","DO","DFD","JB","",20090828,"8/28/2009","HAL1","20090828_HAL1",4,""
"HAL","1",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","DO","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL1","20090828_HAL1",4,""
"HAL","10",2009,8,28,"","",NA,0,"","",NA,NA,"O","N",NA,"C","PF, DFD","RK","",20090828,"8/28/2009","HAL10","20090828_HAL10",1,""
"HAL","10",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","C","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL10","20090828_HAL10",4,""
"HAL","11",2010,7,23,"","",NA,NA,"","",NA,NA,"O","Y",NA,"OTHE","DB, RK","LH","Bait is chili",20100723,"7/23/2010","HAL11","20100723_HAL11",1,""
"HAL","11",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","OTHE","C","PF, DFD","RK","",20090828,"8/28/2009","HAL11","20090828_HAL11",1,""
"HAL","11",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","C","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL11","20090828_HAL11",4,""
"HAL","12",2008,2,29,"","",NA,0,"","",NA,NA,"O","N",NA,"C","PF","RK","",20080229,"2/29/2008","HAL12","20080229_HAL12",1,""
"HAL","12",2008,2,29,"","",NA,0,"","",NA,NA,"O","Y","C","C","IE","RK","",20080229,"2/29/2008","HAL12","20080229_HAL12",4,""
"HAL","12",2009,8,28,"","",NA,0,"","",NA,NA,"O","Y","C","C","PF, DFD","RK","",20090828,"8/28/2009","HAL12","20090828_HAL12",1,""
"HAL","12",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","C","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL12","20090828_HAL12",4,""
"HAL","2",2007,11,16,"","",NA,0,"","",NA,NA,"C","N",NA,"DO","IE, DH","RK","",20071116,"11/16/2007","HAL2","20071116_HAL2",1,""
"HAL","2",2007,11,16,"","",NA,0,"","",NA,NA,"O","N","DO","DO","IE, DH","RK","",20071116,"11/16/2007","HAL2","20071116_HAL2",4,""
"HAL","2",2008,4,4,"","",NA,0,"","",NA,NA,"O","N","DO","DO","DH","RK","",20080404,"4/4/2008","HAL2","20080404_HAL2",1,""
"HAL","2",2008,4,4,"","",NA,0,"","",NA,NA,"O","N","DO","NONE","GP, PF","RK","",20080404,"4/4/2008","HAL2","20080404_HAL2",4,""
"HAL","2",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","NONE","C","PF, DFD","RK","",20090828,"8/28/2009","HAL2","20090828_HAL2",1,""
"HAL","2",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","C","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL2","20090828_HAL2",4,""
"HAL","3",2013,2,15,"","",NA,NA,"","",NA,NA,"O","Y",NA,"LL a","JM, JT","KG","",20130215,"2/15/2013","HAL3","20130215_HAL3",1,""
"HAL","3",2008,4,4,"RR","",NA,1,"","",5,NA,"C","N","LL a","DO","DH","RK","",20080404,"4/4/2008","HAL3","20080404_HAL3",1,""
"HAL","3",2008,4,4,"","",NA,0,"","",NA,NA,"O","N","DO","NONE","GP, PF","RK","",20080404,"4/4/2008","HAL3","20080404_HAL3",4,""
"HAL","3",2011,4,8,"","",NA,NA,"","",NA,NA,"C","N","NONE","NONE","RK,DB","DME","1RR-1 LIT",20110408,"4/8/2011","HAL3","20110408_HAL3",1,""
"HAL","3",2011,4,8,"","",NA,NA,"","",NA,NA,"O","N","NONE","NONE","RK,DB","DME","",20110408,"4/8/2011","HAL3","20110408_HAL3",4,""
"HAL","3",2013,7,12,"RR","",NA,1,"M","Adult",4,NA,"C","Y","NONE","WM","MJ, ZC","KG","",20130712,"7/12/2013","HAL3","20130712_HAL3",1,""
"HAL","3",2013,7,12,"","",NA,NA,"","",NA,NA,"C","N","WM","WM","MJ, ZC","KG","",20130712,"7/12/2013","HAL3","20130712_HAL3",4,""
"HAL","3",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","WM","C","PF, DFD","RK","",20090828,"8/28/2009","HAL3","20090828_HAL3",1,""
"HAL","3",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","C","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL3","20090828_HAL3",4,""
"HAL","4",2008,4,4,"","",NA,0,"","",NA,NA,"C","N",NA,"DO","DH","RK","",20080404,"4/4/2008","HAL4","20080404_HAL4",1,""
"HAL","4",2008,4,4,"","",NA,0,"","",NA,NA,"O","N","DO","NONE","GP, PF","RK","",20080404,"4/4/2008","HAL4","20080404_HAL4",4,""
"HAL","4",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","NONE","C","PF, DFD","RK","",20090828,"8/28/2009","HAL4","20090828_HAL4",1,""
"HAL","4",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","C","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL4","20090828_HAL4",4,""
"HAL","5",2009,8,28,"","",NA,0,"","",NA,NA,"O","N",NA,"C","PF, DFD","RK","",20090828,"8/28/2009","HAL1","20090828_HAL1",1,""
"HAL","6",2012,11,9,"","",NA,NA,"","",NA,NA,"C","N",NA,"NONE","HA","KG","Closed all traps.",20121109,"11/9/2012","HAL6","20121109_HAL6",1,""
"HAL","6",2012,11,9,"","",NA,NA,"","",NA,NA,"O","N","NONE","NONE","HA","KG","Closed all traps.",20121109,"11/9/2012","HAL6","20121109_HAL6",4,""
"HAL","6",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","NONE","C","PF, DFD","RK","",20090828,"8/28/2009","HAL6","20090828_HAL6",1,""
"HAL","6",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","C","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL6","20090828_HAL6",4,""
"HAL","7",2009,8,28,"","",NA,0,"","",NA,NA,"O","N",NA,"C","PF, DFD","RK","",20090828,"8/28/2009","HAL7","20090828_HAL7",1,""
"HAL","7",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","C","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL7","20090828_HAL7",4,""
"HAL","7",2010,8,6,"","",NA,NA,"","",NA,NA,"C","N","DO","C","LH, AW","LH","",20100806,"8/6/2010","HAL7","20100806_HAL7",1,""
"HAL","7",2010,8,6,"","",NA,NA,"","",NA,NA,"O","N","C","C","LH, AW","LH","",20100806,"8/6/2010","HAL7","20100806_HAL7",4,""
"HAL","8",2008,3,26,"","",NA,0,"","",NA,NA,"C","N",NA,"CD","GP","RK","1RR FROM PREVIOUS.  Added peanut butter and vienna sausage to bait.",20080326,"3/26/2008","HAL8","20080326_HAL8",1,""
"HAL","8",2008,3,26,"","",NA,0,"","",NA,NA,"O","N","CD","CD","GP","RK","Added peanut butter and vienna sausage to bait",20080326,"3/26/2008","HAL8","20080326_HAL8",4,""
"HAL","8",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","CD","C","PF, DFD","RK","",20090828,"8/28/2009","HAL8","20090828_HAL8",1,""
"HAL","8",2009,8,28,"","",NA,0,"","",NA,NA,"O","N","C","DO","DFD, PF","RK","",20090828,"8/28/2009","HAL8","20090828_HAL8",4,""
